datetime,open,high,low,close,volume
2025-11-07 12:42:00,662.875,663.37000,662.79999,663.22998,220836
2025-11-07 12:41:00,663.14001,663.15997,662.70001,662.88000,199622
2025-11-07 12:40:00,663.20001,663.32001,663.010010,663.13422,159749
2025-11-07 12:39:00,662.96997,663.34003,662.95001,663.22998,122938
2025-11-07 12:38:00,663.86499,663.88000,662.91998,662.96997,142415
2025-11-07 12:37:00,663.81500,663.92010,663.71002,663.86578,78093
2025-11-07 12:36:00,663.77002,663.92499,663.62000,663.79999,121185
2025-11-07 12:35:00,663.74500,663.84003,663.34003,663.79999,162311
2025-11-07 12:34:00,663.81000,663.96002,663.71997,663.73999,88745
2025-11-07 12:33:00,663.91998,663.95001,663.56000,663.78003,110149
2025-11-07 12:32:00,663.62000,664.049988,663.59003,663.90997,126370
2025-11-07 12:31:00,663.56000,663.78003,663.5,663.60999,116831
2025-11-07 12:30:00,663.52002,663.75,663.41998,663.57001,126957
2025-11-07 12:29:00,663.47998,663.67999,663.46002,663.57501,100010
2025-11-07 12:28:00,663.82001,663.83002,663.39001,663.47998,223347
2025-11-07 12:27:00,664.085022,664.27502,663.77002,663.78998,204078
2025-11-07 12:26:00,663.99988,664.25,663.97601,664.085022,204214
2025-11-07 12:25:00,663.83002,664.16998,663.82001,664,102878
2025-11-07 12:24:00,664.080017,664.099915,663.72998,663.84003,131040
2025-11-07 12:23:00,663.84998,664.16992,663.81500,664.080017,119665
2025-11-07 12:22:00,663.64001,663.85999,663.52002,663.83002,103853
2025-11-07 12:21:00,663.32001,663.78998,663.28998,663.63000,222704
2025-11-07 12:20:00,662.97998,663.32001,662.71002,663.30499,170856
2025-11-07 12:19:00,663.030029,663.070007,662.82001,662.96002,112625
2025-11-07 12:18:00,663.054993,663.099976,662.82001,663.039978,138711
2025-11-07 12:17:00,662.89001,663.125,662.84998,663.054993,130441
2025-11-07 12:16:00,662.53003,662.91998,662.48999,662.91998,118662
2025-11-07 12:15:00,662.57001,662.64001,662.48499,662.54999,131167
2025-11-07 12:14:00,662.5,662.68988,662.34998,662.56000,202464
2025-11-07 12:13:00,662.030029,662.53998,662,662.53009,225416
2025-11-07 12:12:00,662.070007,662.090027,661.85999,662.010010,156725
2025-11-07 12:11:00,661.83002,662.10999,661.69012,662.070007,146326
2025-11-07 12:10:00,661.78998,661.83002,661.42999,661.83002,317367
2025-11-07 12:09:00,661.57001,661.85999,661.52002,661.79999,219817
2025-11-07 12:08:00,661.21997,661.62000,661.21997,661.59003,236252
2025-11-07 12:07:00,661.56000,661.58002,661.20502,661.21997,213530
2025-11-07 12:06:00,661.97998,661.97998,661.5,661.57001,167301
2025-11-07 12:05:00,661.65997,662.030029,661.65997,661.98499,218557
2025-11-07 12:04:00,661.60992,661.79999,661.58002,661.63000,243915
2025-11-07 12:03:00,661.95001,661.97998,661.58002,661.60999,143235
2025-11-07 12:02:00,661.71881,661.96002,661.63000,661.96002,161870
2025-11-07 12:01:00,661.88000,662.19000,661.57001,661.71881,163898
2025-11-07 12:00:00,661.96997,662.080017,661.66199,661.88000,164715
2025-11-07 11:59:00,661.52002,662.049988,661.52002,661.97498,176763
2025-11-07 11:58:00,661.41998,661.58990,661.33002,661.53003,249688
2025-11-07 11:57:00,661.98999,662.059998,661.40002,661.41010,281115
2025-11-07 11:56:00,662.054993,662.17999,661.95001,662,210135
2025-11-07 11:55:00,662.46002,662.60999,662.039978,662.059998,267378
2025-11-07 11:54:00,662.99011,663.030029,662.41998,662.46002,119025
2025-11-07 11:53:00,663.12000,663.33002,662.96002,662.97998,127966
2025-11-07 11:52:00,663.090027,663.22998,662.96002,663.12000,93078
2025-11-07 11:51:00,662.67999,663.31000,662.59003,663.090027,259787
2025-11-07 11:50:00,662.56000,662.87000,662.50092,662.69000,153236
2025-11-07 11:49:00,662.62000,662.65997,662.42999,662.56000,67753
2025-11-07 11:48:00,662.43988,662.68500,662.35999,662.62000,76203
2025-11-07 11:47:00,662.40509,662.73999,662.31000,662.44000,139842
2025-11-07 11:46:00,663.15002,663.21002,662.35999,662.40997,316742
2025-11-07 11:45:00,663.20001,663.34998,663.13000,663.15997,176273
2025-11-07 11:44:00,663.030029,663.29498,662.95001,663.21002,232077
2025-11-07 11:43:00,662.57001,663.090027,662.44000,663.020020,192095
2025-11-07 11:42:00,662.29999,662.65997,662.27441,662.58002,144637
2025-11-07 11:41:00,662.78003,662.78003,662.19000,662.28009,177694
2025-11-07 11:40:00,662.54999,662.79999,662.40997,662.77002,282359
2025-11-07 11:39:00,662.40002,662.59998,662.40002,662.55499,100349
2025-11-07 11:38:00,662.70001,662.85999,662.38000,662.40503,104280
2025-11-07 11:37:00,662.73999,662.90997,662.66559,662.71332,81394
2025-11-07 11:36:00,662.82092,663.039978,662.67999,662.74988,126751
2025-11-07 11:35:00,663.28003,663.37000,662.78998,662.82001,309893
2025-11-07 11:34:00,662.72498,663.34003,662.70001,663.27502,217863
2025-11-07 11:33:00,662.66998,662.96002,662.66998,662.72998,107727
2025-11-07 11:32:00,663.15002,663.15997,662.65997,662.67499,202140
2025-11-07 11:31:00,662.92499,663.20001,662.84998,663.15002,221004
2025-11-07 11:30:00,662.82001,663.059998,662.73999,662.92999,282385
2025-11-07 11:29:00,662.78003,662.87000,662.67999,662.82501,142662
2025-11-07 11:28:00,662.88000,663.020020,662.72998,662.77002,124903
2025-11-07 11:27:00,662.92999,662.95001,662.69000,662.875,168858
2025-11-07 11:26:00,663.059998,663.19000,662.79999,662.92499,119418
2025-11-07 11:25:00,663.12000,663.13000,662.90002,663.059998,181133
2025-11-07 11:24:00,663.40002,663.59003,663.080017,663.11499,163439
2025-11-07 11:23:00,663.40002,663.83002,663.38800,663.40002,187299
2025-11-07 11:22:00,663.53998,663.65997,663.37000,663.40002,149715
2025-11-07 11:21:00,663.34998,663.54999,663.099976,663.52002,296494
2025-11-07 11:20:00,663.22998,663.59998,663.15002,663.34003,364627
2025-11-07 11:19:00,662.92999,663.28998,662.91998,663.22998,313338
2025-11-07 11:18:00,662.54999,663.059998,662.46002,662.94000,334600
2025-11-07 11:17:00,662.33002,662.67999,662.31000,662.55042,295629
2025-11-07 11:16:00,662.46997,662.48999,662.25,662.33002,235786
2025-11-07 11:15:00,662.73999,662.78003,662.35999,662.48999,371795
2025-11-07 11:14:00,662.89001,662.93561,662.65509,662.76001,225742
2025-11-07 11:13:00,662.73999,663.21002,662.71002,662.89001,330408
2025-11-07 11:12:00,662.76001,662.87000,662.63000,662.73999,257090
2025-11-07 11:11:00,663.27002,663.31000,662.76001,662.76501,323597
2025-11-07 11:10:00,663.23999,663.5,663.20001,663.27802,201869
2025-11-07 11:09:00,663.21002,663.28003,663.14001,663.23993,116921
2025-11-07 11:08:00,663.52002,663.57001,663.12000,663.21002,211223
2025-11-07 11:07:00,663.21552,663.54010,663.21552,663.52002,220632
2025-11-07 11:06:00,663.89001,663.89001,663.21002,663.21997,224543
2025-11-07 11:05:00,663.71002,664,663.39001,663.89001,381871
2025-11-07 11:04:00,663.66998,663.74500,663.29999,663.71997,226897
2025-11-07 11:03:00,663.51001,663.75098,663.51001,663.67999,352547
2025-11-07 11:02:00,663.84003,663.85999,663.44000,663.47998,213519
2025-11-07 11:01:00,663.70001,664.030029,663.65002,663.84998,222849
2025-11-07 11:00:00,663.32001,663.83002,663.21997,663.70001,318372
2025-11-07 10:59:00,663.59998,663.60999,663.28998,663.33002,254277
2025-11-07 10:58:00,663.81000,663.85999,663.59003,663.63000,174834
2025-11-07 10:57:00,663.69000,663.84003,663.46997,663.82001,233710
2025-11-07 10:56:00,663.87000,663.91998,663.62000,663.69000,271041
2025-11-07 10:55:00,663.96997,663.97998,663.75,663.875,152490
2025-11-07 10:54:00,663.97998,664.21997,663.97498,663.98999,113342
2025-11-07 10:53:00,664.059998,664.16998,663.75,663.97998,145112
2025-11-07 10:52:00,664,664.23999,663.92999,664.049988,153609
2025-11-07 10:51:00,664.51001,664.59998,663.90997,663.98999,311364
2025-11-07 10:50:00,663.96002,664.73999,663.95001,664.5,412103
2025-11-07 10:49:00,663.90002,664.049988,663.75,663.95001,196895
2025-11-07 10:48:00,664.27002,664.28003,663.79999,663.88000,218254
2025-11-07 10:47:00,663.94000,664.40002,663.85498,664.28003,353448
2025-11-07 10:46:00,664.030029,664.049988,663.56000,663.94000,492130
2025-11-07 10:45:00,664.23999,664.31580,663.88000,664.030029,351740
2025-11-07 10:44:00,664.45001,664.54999,664.15002,664.23999,362981
2025-11-07 10:43:00,664.45990,664.69000,664.40997,664.46002,189626
2025-11-07 10:42:00,664.56000,664.62000,664.39990,664.44000,174416
2025-11-07 10:41:00,665.030029,665.079895,664.46002,664.57001,213599
2025-11-07 10:40:00,664.70001,665.15997,664.64001,665.039978,263665
2025-11-07 10:39:00,665.020020,665.125,664.63000,664.71997,164897
2025-11-07 10:38:00,665.32001,665.41998,664.96997,665.034973,184994
2025-11-07 10:37:00,665.73999,666.049988,665.28998,665.34003,300308
2025-11-07 10:36:00,665.64001,665.89001,665.26001,665.71997,222530
2025-11-07 10:35:00,665.25500,665.76001,665.16998,665.62000,298510
2025-11-07 10:34:00,665.5,665.67999,665.22998,665.27002,299357
2025-11-07 10:33:00,665.84998,666.26001,665.46002,665.48999,208074
2025-11-07 10:32:00,666.15002,666.28003,665.78003,665.83002,178098
2025-11-07 10:31:00,666.12769,666.31000,665.70001,666.14001,175207
2025-11-07 10:30:00,665.91498,666.23999,665.81000,666.13000,200460
2025-11-07 10:29:00,666.14001,666.33002,665.69000,665.92999,181636
2025-11-07 10:28:00,666.51501,666.66998,666.039978,666.15997,175261
2025-11-07 10:27:00,666.31000,666.73999,666.31000,666.51001,119632
2025-11-07 10:26:00,666.24500,666.84998,666.22998,666.29999,280839
2025-11-07 10:25:00,665.57001,666.28998,665.52002,666.22998,258294
2025-11-07 10:24:00,665.66998,666.099976,665.45001,665.54999,189637
2025-11-07 10:23:00,666.82001,666.84497,665.65002,665.66998,270925
2025-11-07 10:22:00,666.42999,667.039978,666.28998,666.84003,190633
2025-11-07 10:21:00,666.33002,667.039978,666.23999,666.44000,242385
2025-11-07 10:20:00,666.44000,666.72998,666.17999,666.34998,167513
2025-11-07 10:19:00,666.34998,666.75,665.97998,666.44000,290447
2025-11-07 10:18:00,666.63501,666.67999,666.19000,666.35999,180272
2025-11-07 10:17:00,666.78003,666.83002,666.32501,666.59003,326865
2025-11-07 10:16:00,666.90997,667.21997,666.65509,666.81000,307851
2025-11-07 10:15:00,666.53998,667.070007,666.38000,666.90002,253595
2025-11-07 10:14:00,666.41998,666.59998,666.27002,666.53003,137523
2025-11-07 10:13:00,666.010010,666.64001,665.96002,666.41132,209914
2025-11-07 10:12:00,666.22998,666.5,665.92999,666,192930
2025-11-07 10:11:00,665.98999,666.44000,665.96002,666.23999,232948
2025-11-07 10:10:00,665.77002,666.15997,665.64001,665.98999,241997
2025-11-07 10:09:00,664.96997,665.84558,664.67999,665.77002,370150
2025-11-07 10:08:00,664.32001,665.020020,664.22498,664.96002,354764
2025-11-07 10:07:00,664.21997,664.48999,663.96997,664.33002,303581
2025-11-07 10:06:00,665.10999,665.14001,664.090027,664.22998,431039
2025-11-07 10:05:00,665.020020,665.52002,664.89001,665.15002,237057
2025-11-07 10:04:00,665.22998,665.29999,664.85999,665,249068
2025-11-07 10:03:00,665.67999,665.70001,665.020020,665.21503,260199
2025-11-07 10:02:00,665.46997,665.94000,665.38000,665.69501,207511
2025-11-07 10:01:00,665.58502,665.63000,665.26001,665.48999,246240
2025-11-07 10:00:00,666.15997,666.46002,665.34998,665.58002,332624
2025-11-07 09:59:00,666.62000,666.62000,666.039978,666.25,262240
2025-11-07 09:58:00,666.51001,666.83502,666.38000,666.62000,200992
2025-11-07 09:57:00,666.46997,666.64001,666.21997,666.53003,333326
2025-11-07 09:56:00,666.15002,666.59003,665.92999,666.47998,159503
2025-11-07 09:55:00,666.075012,666.29999,665.71002,666.19983,210769
2025-11-07 09:54:00,665.82001,666.40002,665.78998,666.094971,267298
2025-11-07 09:53:00,666.17999,666.41998,665.59998,665.84003,370449
2025-11-07 09:52:00,665.46002,666.34998,665.34003,666.17511,273403
2025-11-07 09:51:00,665.26001,665.83002,664.87000,665.48999,333167
2025-11-07 09:50:00,664.89001,665.53998,664.78003,665.30499,551190
2025-11-07 09:49:00,666,666.059998,664.86499,664.875,311855
2025-11-07 09:48:00,665.21997,666.080017,665.070007,665.97998,296437
2025-11-07 09:47:00,665.13000,665.76001,665.10590,665.23999,299857
2025-11-07 09:46:00,665.92999,666.080017,665.090027,665.15997,292466
2025-11-07 09:45:00,665.45001,666.049988,665.33002,665.94000,458311
2025-11-07 09:44:00,665.71997,665.78998,665.28003,665.43030,274233
2025-11-07 09:43:00,664.85999,665.78003,664.85999,665.72498,431021
2025-11-07 09:42:00,665.22998,665.44000,664.80847,664.87000,442723
2025-11-07 09:41:00,665.020020,665.37000,664.67499,665.24500,453890
2025-11-07 09:40:00,664.5,665.17999,664.34998,665.025024,604301
2025-11-07 09:39:00,664.87000,665,664.38501,664.5,490805
2025-11-07 09:38:00,664.85999,665.25,664.63000,664.85999,683595
2025-11-07 09:37:00,665.60999,665.69000,664.84003,664.84998,601109
2025-11-07 09:36:00,666.33002,666.33002,665.59998,665.61499,426793
2025-11-07 09:35:00,666.28003,666.40002,666.15002,666.31097,345021
2025-11-07 09:34:00,666.29498,666.66998,666.19000,666.28998,254178
2025-11-07 09:33:00,666.95001,666.98999,666.29498,666.29498,296710
2025-11-07 09:32:00,666.56000,667.049988,666.53003,666.96002,438172
2025-11-07 09:31:00,666.57501,666.71997,666.42999,666.54498,647631
2025-11-07 09:30:00,667.90997,667.97998,666.57001,666.57501,3527856
2025-11-06 15:59:00,670.080017,670.28003,669.53003,670.23999,3071925
2025-11-06 15:58:00,670.19501,670.27002,669.89001,670.070007,1657506
2025-11-06 15:57:00,670.31000,670.32001,670.030029,670.19000,536882
2025-11-06 15:56:00,670.46002,670.60999,670.31000,670.31000,767434
2025-11-06 15:55:00,670.52502,670.60999,670.31000,670.45502,927911
2025-11-06 15:54:00,670.85999,670.97998,670.46997,670.52502,671470
2025-11-06 15:53:00,670.90002,670.93500,670.65997,670.85999,391842
2025-11-06 15:52:00,670.70001,671.059998,670.63000,670.90997,363110
2025-11-06 15:51:00,670.67999,670.78003,670.53003,670.71002,460337
2025-11-06 15:50:00,670.375,670.78003,670.33002,670.67999,777785
2025-11-06 15:49:00,670.59998,670.60999,670.34003,670.35999,450520
2025-11-06 15:48:00,670.54498,670.77002,670.35999,670.61133,322424
2025-11-06 15:47:00,670.59998,670.78998,670.52002,670.54999,362735
2025-11-06 15:46:00,671.17999,671.26001,670.52502,670.61011,341537
2025-11-06 15:45:00,671.39001,671.56000,671.085022,671.17999,339250
2025-11-06 15:44:00,671.60999,671.66998,671.34003,671.39001,260559
2025-11-06 15:43:00,671.60999,671.67999,671.41498,671.60938,232109
2025-11-06 15:42:00,671.88000,671.97998,671.53003,671.60999,242712
2025-11-06 15:41:00,671.97998,672.039978,671.82001,671.87000,132942
2025-11-06 15:40:00,671.90997,672.20001,671.90002,671.97998,263248
2025-11-06 15:39:00,672.090027,672.17999,671.88000,671.91998,216177
2025-11-06 15:38:00,672.31000,672.33002,672.030029,672.080017,223706
2025-11-06 15:37:00,672.41998,672.53998,672.28003,672.31000,104689
2025-11-06 15:36:00,672.56000,672.65997,672.32001,672.41998,229549
2025-11-06 15:35:00,672.52002,672.71997,672.46002,672.57001,148469
2025-11-06 15:34:00,672.15997,672.57941,672.14001,672.52002,133902
2025-11-06 15:33:00,672.12000,672.34003,672.12000,672.15002,125355
2025-11-06 15:32:00,672.12000,672.15997,671.65997,672.13000,401916
2025-11-06 15:31:00,672.37000,672.40997,672.059998,672.12000,280547
2025-11-06 15:30:00,672.31000,672.69000,672.28998,672.37000,202998
2025-11-06 15:29:00,672.77002,672.80103,672.23999,672.32001,269266
2025-11-06 15:28:00,672.95502,673.010010,672.70001,672.78003,142865
2025-11-06 15:27:00,673.059998,673.098572,672.84003,672.96997,134348
2025-11-06 15:26:00,673.21997,673.34998,673.030029,673.065002,100384
2025-11-06 15:25:00,673.18011,673.25,673.029724,673.21002,81186
2025-11-06 15:24:00,673.21002,673.27002,673.090027,673.19000,145118
2025-11-06 15:23:00,673.094971,673.28003,672.98499,673.21002,96208
2025-11-06 15:22:00,673.020020,673.14001,672.93500,673.090027,128298
2025-11-06 15:21:00,672.84003,673.12000,672.79999,673.030029,146614
2025-11-06 15:20:00,673.020020,673.049988,672.82001,672.84003,113164
2025-11-06 15:19:00,672.96002,673.12000,672.90997,673.010010,117165
2025-11-06 15:18:00,672.76001,673.010010,672.74500,672.95001,182465
2025-11-06 15:17:00,672.75,672.83002,672.67999,672.75,80666
2025-11-06 15:16:00,672.71002,672.88000,672.40002,672.75,199182
2025-11-06 15:15:00,672.98999,673.080017,672.70502,672.71997,107484
2025-11-06 15:14:00,672.97998,673.070007,672.90002,672.98999,97949
2025-11-06 15:13:00,672.77002,673.049988,672.76001,673,126119
2025-11-06 15:12:00,673.14001,673.31000,672.70502,672.78003,175980
2025-11-06 15:11:00,673.049988,673.21002,672.99872,673.14001,75596
2025-11-06 15:10:00,672.93182,673.21002,672.90997,673.070007,99332
2025-11-06 15:09:00,672.92999,673,672.71002,672.95001,83730
2025-11-06 15:08:00,673.030029,673.15997,672.84998,672.90997,67075
2025-11-06 15:07:00,672.91998,673.099976,672.76501,673.039978,72646
2025-11-06 15:06:00,673,673.020020,672.75,672.90997,105759
2025-11-06 15:05:00,672.78998,673.090027,672.70001,673.010010,87385
2025-11-06 15:04:00,672.78998,672.90997,672.71002,672.77002,76721
2025-11-06 15:03:00,672.62000,672.82001,672.62000,672.78003,62936
2025-11-06 15:02:00,672.64001,672.82001,672.48999,672.60999,93853
2025-11-06 15:01:00,672.92999,672.96997,672.53003,672.64001,132763
2025-11-06 15:00:00,672.97998,673.14502,672.87000,672.92902,102701
2025-11-06 14:59:00,673.31500,673.32001,672.83502,672.98999,102252
2025-11-06 14:58:00,673.28003,673.41803,673.23999,673.32001,121545
2025-11-06 14:57:00,672.91998,673.27002,672.88000,673.27002,130566
2025-11-06 14:56:00,672.84003,672.98499,672.83502,672.91998,103471
2025-11-06 14:55:00,672.54498,672.84998,672.46002,672.84003,180135
2025-11-06 14:54:00,672.46002,672.60980,672.34003,672.56000,148973
2025-11-06 14:53:00,672.12000,672.51202,672.030029,672.46002,160536
2025-11-06 14:52:00,672.38000,672.40997,672.10999,672.13000,174585
2025-11-06 14:51:00,672.62000,672.70001,672.34009,672.35999,154932
2025-11-06 14:50:00,672.45001,672.65002,672.28998,672.60999,181527
2025-11-06 14:49:00,672.34003,672.48999,672.15002,672.46002,119478
2025-11-06 14:48:00,672.58002,672.71002,672.28998,672.35999,81855
2025-11-06 14:47:00,672.65002,672.76001,672.46002,672.57001,87320
2025-11-06 14:46:00,672.88000,672.88989,672.53998,672.65002,148404
2025-11-06 14:45:00,672.84003,672.96002,672.66998,672.88000,100469
2025-11-06 14:44:00,672.58002,672.88000,672.54999,672.82001,150444
2025-11-06 14:43:00,672.34003,672.62000,672.19000,672.57001,201212
2025-11-06 14:42:00,672.57001,672.59998,672.32001,672.35999,180737
2025-11-06 14:41:00,672.95001,672.97498,672.53998,672.58002,153332
2025-11-06 14:40:00,673.21997,673.22998,672.92999,672.98999,220795
2025-11-06 14:39:00,673.47998,673.59998,673.20502,673.22998,138288
2025-11-06 14:38:00,673.39001,673.62738,673.38000,673.52002,96217
2025-11-06 14:37:00,673.54999,673.58002,673.34003,673.40002,163342
2025-11-06 14:36:00,673.44000,673.70001,673.38000,673.53998,223752
2025-11-06 14:35:00,673.38000,673.51001,673.33002,673.45001,65399
2025-11-06 14:34:00,673.42999,673.46997,673.28998,673.37000,69449
2025-11-06 14:33:00,673.5,673.56989,673.35999,673.41998,88093
2025-11-06 14:32:00,673.12000,673.51001,673.10999,673.47998,116261
2025-11-06 14:31:00,672.91998,673.20502,672.91998,673.13000,124549
2025-11-06 14:30:00,673.39001,673.41821,672.90002,672.91998,170946
2025-11-06 14:29:00,673.38550,673.52502,673.28003,673.40002,154408
2025-11-06 14:28:00,673.059998,673.40002,673.020020,673.35999,147265
2025-11-06 14:27:00,673.070007,673.38000,673.039978,673.059998,185165
2025-11-06 14:26:00,672.94000,673.099976,672.84003,673.080017,98988
2025-11-06 14:25:00,672.70001,672.96997,672.69501,672.92999,104362
2025-11-06 14:24:00,672.65997,672.73999,672.65002,672.67999,32191
2025-11-06 14:23:00,672.62000,672.76001,672.5,672.65002,52463
2025-11-06 14:22:00,672.51007,672.75,672.38000,672.61853,125664
2025-11-06 14:21:00,672.40002,672.60999,672.40002,672.53003,79376
2025-11-06 14:20:00,672.48999,672.60999,672.37012,672.39001,59099
2025-11-06 14:19:00,672.27441,672.59003,672.19000,672.51001,52970
2025-11-06 14:18:00,672.37000,672.52002,672.18500,672.28003,71338
2025-11-06 14:17:00,672.59998,672.69000,672.23999,672.37000,141718
2025-11-06 14:16:00,672.73999,672.82001,672.47998,672.59003,143313
2025-11-06 14:15:00,672.81000,672.94000,672.64001,672.72998,77533
2025-11-06 14:14:00,672.67999,672.91498,672.59998,672.81000,119789
2025-11-06 14:13:00,672.45001,672.70001,672.38000,672.70001,69281
2025-11-06 14:12:00,672.34998,672.56000,672.34998,672.46997,36840
2025-11-06 14:11:00,672.58002,672.66998,672.34998,672.34998,71631
2025-11-06 14:10:00,672.27002,672.70001,672.27002,672.59003,104176
2025-11-06 14:09:00,672.42999,672.56000,672.13000,672.26001,166897
2025-11-06 14:08:00,672.58002,672.65997,672.25012,672.45001,108790
2025-11-06 14:07:00,672.84998,672.85992,672.53003,672.59003,104638
2025-11-06 14:06:00,672.75,673.010010,672.69000,672.87000,208790
2025-11-06 14:05:00,672.22998,672.76001,672.21002,672.76001,184891
2025-11-06 14:04:00,671.85999,672.31000,671.71002,672.26001,302408
2025-11-06 14:03:00,671.40002,671.95001,671.39001,671.86987,200561
2025-11-06 14:02:00,671.64001,671.65997,671.35999,671.40002,141492
2025-11-06 14:01:00,671.5,671.84003,671.41998,671.65997,178883
2025-11-06 14:00:00,671.51001,671.62000,671.28003,671.51007,117692
2025-11-06 13:59:00,671.38000,671.56000,671.33002,671.5,91561
2025-11-06 13:58:00,671.21997,671.53003,671.17999,671.34003,71918
2025-11-06 13:57:00,671.28003,671.37000,671.059998,671.21002,105664
2025-11-06 13:56:00,671.57001,671.625,671.27002,671.27002,196199
2025-11-06 13:55:00,671.96002,672.0098877,671.53998,671.56592,101534
2025-11-06 13:54:00,671.70001,672.020020,671.66998,671.96997,97786
2025-11-06 13:53:00,672,672.049988,671.57001,671.71002,99414
2025-11-06 13:52:00,671.92999,672.020020,671.87000,671.98999,39061
2025-11-06 13:51:00,671.89801,672.080017,671.83002,671.95001,77564
2025-11-06 13:50:00,671.83002,671.97998,671.70001,671.89001,70055
2025-11-06 13:49:00,671.71002,671.87000,671.64001,671.83002,65454
2025-11-06 13:48:00,671.65002,671.94000,671.65002,671.71997,112741
2025-11-06 13:47:00,671.40997,671.75,671.33002,671.64001,131149
2025-11-06 13:46:00,671.92999,671.96002,671.34998,671.42999,254438
2025-11-06 13:45:00,671.96997,672.010010,671.81000,671.90002,84476
2025-11-06 13:44:00,671.90997,672.14001,671.90997,671.95001,72392
2025-11-06 13:43:00,672.030029,672.21002,671.84998,671.90002,125438
2025-11-06 13:42:00,671.78003,672.099976,671.70001,672.039978,199741
2025-11-06 13:41:00,671.81000,672.059998,671.72998,671.78003,103476
2025-11-06 13:40:00,671.79999,671.97998,671.69000,671.81000,78608
2025-11-06 13:39:00,671.65997,671.90997,671.53998,671.80902,60732
2025-11-06 13:38:00,671.84003,671.89001,671.59003,671.64600,120609
2025-11-06 13:37:00,671.96002,672.010010,671.76007,671.84003,96532
2025-11-06 13:36:00,671.62000,671.98999,671.59003,671.96002,304044
2025-11-06 13:35:00,671.39001,671.71002,671.23999,671.60999,105208
2025-11-06 13:34:00,671.125,671.41998,671.10999,671.40002,61519
2025-11-06 13:33:00,671.36499,671.48999,671.099976,671.13000,114627
2025-11-06 13:32:00,671.44000,671.44000,671.25,671.34003,68285
2025-11-06 13:31:00,671.32001,671.48999,671.28003,671.44000,83751
2025-11-06 13:30:00,670.94000,671.34998,670.90997,671.30957,83539
2025-11-06 13:29:00,671.10999,671.27002,670.84998,670.96002,63423
2025-11-06 13:28:00,670.82001,671.14001,670.82001,671.12000,113608
2025-11-06 13:27:00,671.25,671.25,670.76001,670.78088,232447
2025-11-06 13:26:00,670.78998,671.31000,670.78741,671.23999,109052
2025-11-06 13:25:00,670.59003,670.91998,670.53003,670.80988,68695
2025-11-06 13:24:00,670.15002,670.62000,670.11023,670.59003,76213
2025-11-06 13:23:00,669.78998,670.19000,669.78998,670.15503,60032
2025-11-06 13:22:00,669.70001,669.83002,669.67169,669.78998,47036
2025-11-06 13:21:00,669.85999,670.020020,669.53247,669.71997,64947
2025-11-06 13:20:00,669.65002,669.98969,669.53998,669.83502,135584
2025-11-06 13:19:00,669.65002,669.70001,669.40503,669.65997,72364
2025-11-06 13:18:00,669.65997,669.73999,669.34003,669.65002,72455
2025-11-06 13:17:00,669.65997,669.71002,669.40002,669.65503,86430
2025-11-06 13:16:00,669.69000,669.83502,669.60999,669.66498,75255
2025-11-06 13:15:00,669.59003,669.92999,669.56000,669.70001,128140
2025-11-06 13:14:00,669.59998,669.65002,669.37000,669.60999,80974
2025-11-06 13:13:00,669.32001,669.78003,669.32001,669.57001,255652
2025-11-06 13:12:00,669.30499,669.46002,669.23999,669.32001,115519
2025-11-06 13:11:00,669.34998,669.42749,669.20001,669.29999,141602
2025-11-06 13:10:00,669.32001,669.48499,669.13000,669.34998,182932
2025-11-06 13:09:00,669.41998,669.48999,669.27008,669.32001,59088
2025-11-06 13:08:00,669.40997,669.65997,669.35498,669.42010,77990
2025-11-06 13:07:00,669.34998,669.66998,669.34003,669.42999,181183
2025-11-06 13:06:00,669.77002,669.79999,669.26001,669.32562,220072
2025-11-06 13:05:00,670.37000,670.41998,669.78003,669.78998,274436
2025-11-06 13:04:00,670.77002,670.89001,670.26001,670.35303,240941
2025-11-06 13:03:00,671.27002,671.28003,670.71503,670.75,204346
2025-11-06 13:02:00,671.34003,671.44000,671.16998,671.28998,120583
2025-11-06 13:01:00,671.070007,671.41998,671.030029,671.33002,273851
2025-11-06 13:00:00,671.099976,671.15997,670.97998,671.059998,88973
2025-11-06 12:59:00,671.15997,671.20001,670.89502,671.13000,127301
2025-11-06 12:58:00,671.20001,671.46332,671.13000,671.15991,134234
2025-11-06 12:57:00,671.5,671.52002,671.15503,671.19501,75515
2025-11-06 12:56:00,671.48499,671.58002,671.38000,671.5,64118
2025-11-06 12:55:00,671.38000,671.55499,671.21002,671.48499,105476
2025-11-06 12:54:00,671.12000,671.44989,671.12000,671.38000,139969
2025-11-06 12:53:00,671.5,671.52002,671.049988,671.12000,142847
2025-11-06 12:52:00,671.33002,671.56000,671.22998,671.47998,140642
2025-11-06 12:51:00,671.27002,671.48999,671.26001,671.34998,123247
2025-11-06 12:50:00,671.14001,671.40503,671.099976,671.26001,131032
2025-11-06 12:49:00,671.23999,671.35498,671.020020,671.12000,132075
2025-11-06 12:48:00,671.21002,671.35999,671.20001,671.22998,137760
2025-11-06 12:47:00,671.010010,671.28003,670.87000,671.21503,112583
2025-11-06 12:46:00,671.039978,671.22998,670.95001,671.010010,132374
2025-11-06 12:45:00,670.60999,671.049988,670.56000,671.034973,181050
2025-11-06 12:44:00,670.66498,670.66498,670.39001,670.64099,94657
2025-11-06 12:43:00,670.38000,670.65997,670.38000,670.65997,108934
